Order_ID,Date,Customer,Product,Category,Region,Quantity,Unit_Price,Revenue
ORD1823,2025-08-27,Customer_06,Notebook Pack,Stationery,East,2,13.62,27.24
ORD2429,2025-08-27,Customer_28,Printer,Electronics,North,2,236.39,472.78
ORD1222,2025-08-27,Customer_24,Notebook Pack,Stationery,East,6,14.3,85.8
ORD1192,2025-08-28,Customer_21,Standing Desk,Furniture,North,3,501.79,1505.37
ORD2118,2025-08-28,Customer_07,Notebook Pack,Stationery,North,1,15.32,15.32
ORD1895,2025-08-28,Customer_28,Standing Desk,Furniture,East,7,471.52,3300.64
ORD1585,2025-08-28,Customer_07,Monitor,Electronics,East,1,294.82,294.82
ORD1694,2025-08-28,Customer_12,Laptop,Electronics,North,2,968.46,1936.92
ORD1096,2025-08-29,Customer_06,Smartphone,Electronics,West,5,641.5,3207.5
ORD1522,2025-08-29,Customer_25,Smartphone,Electronics,West,7,699.28,4894.96
ORD1549,2025-08-29,Customer_20,Notebook Pack,Stationery,West,6,16.44,98.64
ORD1480,2025-08-29,Customer_24,Headphones,Electronics,North,7,129.86,909.02
ORD2083,2025-08-29,Customer_24,Standing Desk,Furniture,North,1,500.83,500.83
ORD2396,2025-08-29,Customer_09,Standing Desk,Furniture,South,2,443.19,886.38
ORD1521,2025-08-29,Customer_10,Smartphone,Electronics,West,2,694.19,1388.38
ORD2270,2025-08-30,Customer_24,Headphones,Electronics,East,4,127.23,508.92
ORD1458,2025-08-30,Customer_26,Printer,Electronics,North,7,252.77,1769.39
ORD2499,2025-08-30,Customer_11,Printer,Electronics,North,6,276.58,1659.48
ORD1587,2025-08-30,Customer_21,Laptop,Electronics,North,7,884.94,6194.58
ORD2376,2025-08-31,Customer_10,Monitor,Electronics,West,3,306.44,919.32
ORD1147,2025-08-31,Customer_26,Smartphone,Electronics,North,1,612.96,612.96
ORD1741,2025-08-31,Customer_10,Printer,Electronics,West,7,249.25,1744.75
ORD1601,2025-09-01,Customer_19,Printer,Electronics,South,7,249.32,1745.24
ORD2062,2025-09-01,Customer_19,Smartphone,Electronics,East,7,598.16,4187.12
ORD1583,2025-09-01,Customer_10,Laptop,Electronics,West,6,819.28,4915.68
ORD2221,2025-09-01,Customer_16,Standing Desk,Furniture,South,2,438.18,876.36
ORD2115,2025-09-02,Customer_15,Office Chair,Furniture,South,3,198.53,595.59
ORD1112,2025-09-02,Customer_02,Standing Desk,Furniture,South,4,496.82,1987.28
ORD1312,2025-09-03,Customer_28,Laptop,Electronics,East,1,901.39,901.39
ORD2431,2025-09-03,Customer_03,Smartphone,Electronics,North,2,617.21,1234.42
ORD2158,2025-09-03,Customer_06,Office Chair,Furniture,East,2,194.6,389.2
ORD1779,2025-09-03,Customer_14,Printer,Electronics,South,6,272.03,1632.18
ORD2316,2025-09-03,Customer_30,Notebook Pack,Stationery,West,3,14.4,43.2
ORD1611,2025-09-04,Customer_21,Office Chair,Furniture,East,6,214.71,1288.26
ORD1937,2025-09-04,Customer_15,Smartphone,Electronics,West,7,611.54,4280.78
ORD1533,2025-09-05,Customer_30,Headphones,Electronics,South,2,120.6,241.2
ORD1167,2025-09-05,Customer_09,Smartphone,Electronics,East,4,629.24,2516.96
ORD2131,2025-09-06,Customer_28,Notebook Pack,Stationery,West,5,14.04,70.2
ORD1202,2025-09-06,Customer_24,Office Chair,Furniture,East,4,203.38,813.52
ORD1784,2025-09-06,Customer_30,Office Chair,Furniture,West,6,197.39,1184.34
ORD1967,2025-09-06,Customer_08,Headphones,Electronics,North,6,111.39,668.34
ORD1472,2025-09-06,Customer_23,Office Chair,Furniture,South,4,202.32,809.28
ORD1279,2025-09-07,Customer_22,Laptop,Electronics,East,2,927.99,1855.98
ORD1766,2025-09-07,Customer_21,Standing Desk,Furniture,West,1,463.48,463.48
ORD1009,2025-09-07,Customer_25,Laptop,Electronics,South,4,867.85,3471.4
ORD1195,2025-09-07,Customer_06,Laptop,Electronics,East,5,930.35,4651.75
ORD1635,2025-09-08,Customer_15,Notebook Pack,Stationery,North,5,15.0,75.0
ORD1755,2025-09-08,Customer_10,Office Chair,Furniture,West,4,225.78,903.12
ORD1046,2025-09-08,Customer_22,Office Chair,Furniture,East,5,230.16,1150.8
ORD2217,2025-09-09,Customer_11,Notebook Pack,Stationery,South,4,16.49,65.96
ORD2016,2025-09-10,Customer_09,Office Chair,Furniture,North,4,196.39,785.56
ORD1113,2025-09-10,Customer_28,Office Chair,Furniture,West,5,208.61,1043.05
ORD1574,2025-09-12,Customer_29,Laptop,Electronics,West,6,987.18,5923.08
ORD1710,2025-09-13,Customer_11,Notebook Pack,Stationery,West,5,14.85,74.25
ORD1874,2025-09-13,Customer_19,Notebook Pack,Stationery,North,7,15.45,108.15
ORD1232,2025-09-13,Customer_21,Laptop,Electronics,North,2,871.79,1743.58
ORD1680,2025-09-13,Customer_22,Notebook Pack,Stationery,East,4,15.47,61.88
ORD1640,2025-09-13,Customer_22,Notebook Pack,Stationery,North,6,15.36,92.16
ORD2000,2025-09-13,Customer_10,Printer,Electronics,West,2,242.9,485.8
ORD1094,2025-09-14,Customer_28,Monitor,Electronics,East,4,282.68,1130.72
ORD1619,2025-09-14,Customer_03,Smartphone,Electronics,North,6,650.8,3904.8
ORD1038,2025-09-15,Customer_09,Headphones,Electronics,North,3,111.39,334.17
ORD2206,2025-09-15,Customer_28,Standing Desk,Furniture,West,5,518.77,2593.85
ORD1654,2025-09-15,Customer_21,Standing Desk,Furniture,South,4,438.03,1752.12
ORD2341,2025-09-15,Customer_13,Smartphone,Electronics,South,3,628.27,1884.81
ORD2273,2025-09-15,Customer_10,Notebook Pack,Stationery,South,3,15.08,45.24
ORD2319,2025-09-16,Customer_02,Office Chair,Furniture,South,2,206.22,412.44
ORD1099,2025-09-16,Customer_09,Smartphone,Electronics,North,2,636.66,1273.32
ORD2298,2025-09-16,Customer_02,Standing Desk,Furniture,North,6,495.32,2971.92
ORD1907,2025-09-17,Customer_30,Smartphone,Electronics,North,5,606.24,3031.2
ORD1021,2025-09-17,Customer_04,Headphones,Electronics,East,7,117.93,825.51
ORD1393,2025-09-17,Customer_06,Standing Desk,Furniture,West,2,457.8,915.6
ORD1744,2025-09-17,Customer_08,Printer,Electronics,East,5,257.96,1289.8
ORD1554,2025-09-18,Customer_13,Monitor,Electronics,North,5,319.01,1595.05
ORD1852,2025-09-18,Customer_04,Monitor,Electronics,West,3,309.47,928.41
ORD1794,2025-09-18,Customer_27,Office Chair,Furniture,East,1,221.02,221.02
ORD2480,2025-09-19,Customer_15,Smartphone,Electronics,West,7,650.11,4550.77
ORD2440,2025-09-19,Customer_10,Printer,Electronics,North,1,270.02,270.02
ORD1174,2025-09-19,Customer_30,Notebook Pack,Stationery,West,7,15.48,108.36
ORD1630,2025-09-20,Customer_14,Notebook Pack,Stationery,North,1,14.4,14.4
ORD1249,2025-09-20,Customer_12,Laptop,Electronics,South,7,829.94,5809.58
ORD1402,2025-09-20,Customer_05,Headphones,Electronics,West,3,112.32,336.96
ORD1518,2025-09-20,Customer_21,Office Chair,Furniture,West,2,214.24,428.48
ORD2468,2025-09-20,Customer_27,Printer,Electronics,West,3,266.28,798.84
ORD1563,2025-09-20,Customer_24,Smartphone,Electronics,North,3,603.84,1811.52
ORD2484,2025-09-20,Customer_15,Office Chair,Furniture,North,2,217.02,434.04
ORD2437,2025-09-21,Customer_29,Notebook Pack,Stationery,West,7,14.68,102.76
ORD2292,2025-09-21,Customer_15,Office Chair,Furniture,West,5,194.56,972.8
ORD2097,2025-09-21,Customer_05,Printer,Electronics,East,4,255.51,1022.04
ORD1140,2025-09-21,Customer_15,Monitor,Electronics,East,5,282.04,1410.2
ORD1097,2025-09-22,Customer_10,Notebook Pack,Stationery,West,3,14.05,42.15
ORD2358,2025-09-22,Customer_21,Laptop,Electronics,North,3,909.8,2729.4
ORD1566,2025-09-22,Customer_13,Smartphone,Electronics,North,2,666.06,1332.12
ORD2354,2025-09-22,Customer_15,Smartphone,Electronics,West,4,590.63,2362.52
ORD1169,2025-09-22,Customer_19,Laptop,Electronics,West,3,859.27,2577.81
ORD1767,2025-09-23,Customer_23,Office Chair,Furniture,North,4,225.53,902.12
ORD1378,2025-09-23,Customer_26,Office Chair,Furniture,North,6,205.28,1231.68
ORD1284,2025-09-23,Customer_13,Office Chair,Furniture,West,4,229.61,918.44
ORD1517,2025-09-23,Customer_28,Laptop,Electronics,East,2,897.61,1795.22
ORD2072,2025-09-24,Customer_26,Printer,Electronics,East,7,260.06,1820.42
ORD2208,2025-09-24,Customer_07,Headphones,Electronics,North,4,109.38,437.52
ORD2190,2025-09-24,Customer_13,Office Chair,Furniture,North,3,211.92,635.76
ORD1223,2025-09-24,Customer_24,Smartphone,Electronics,East,1,664.62,664.62
ORD2464,2025-09-25,Customer_14,Printer,Electronics,West,7,270.11,1890.77
ORD1072,2025-09-25,Customer_08,Office Chair,Furniture,South,2,195.84,391.68
ORD1213,2025-09-25,Customer_29,Office Chair,Furniture,East,6,226.85,1361.1
ORD1586,2025-09-25,Customer_14,Notebook Pack,Stationery,East,5,15.85,79.25
ORD1556,2025-09-26,Customer_22,Notebook Pack,Stationery,South,5,15.15,75.75
ORD1090,2025-09-26,Customer_11,Office Chair,Furniture,North,1,198.89,198.89
ORD1359,2025-09-26,Customer_16,Notebook Pack,Stationery,South,7,14.34,100.38
ORD1899,2025-09-26,Customer_28,Standing Desk,Furniture,North,1,435.92,435.92
ORD1101,2025-09-27,Customer_04,Smartphone,Electronics,West,1,704.99,704.99
ORD1843,2025-09-27,Customer_10,Laptop,Electronics,West,5,914.84,4574.2
ORD1557,2025-09-27,Customer_11,Monitor,Electronics,East,4,302.98,1211.92
ORD1360,2025-09-28,Customer_30,Printer,Electronics,West,5,260.28,1301.4
ORD1465,2025-09-28,Customer_23,Monitor,Electronics,North,5,270.55,1352.75
ORD1614,2025-09-28,Customer_23,Notebook Pack,Stationery,South,3,13.85,41.55
ORD1221,2025-09-28,Customer_08,Office Chair,Furniture,West,4,211.81,847.24
ORD1012,2025-09-29,Customer_02,Notebook Pack,Stationery,South,4,16.13,64.52
ORD1671,2025-09-29,Customer_03,Standing Desk,Furniture,North,7,492.07,3444.49
ORD2137,2025-09-29,Customer_08,Headphones,Electronics,West,6,125.07,750.42
ORD1241,2025-09-29,Customer_07,Standing Desk,Furniture,South,3,453.66,1360.98
ORD1344,2025-09-29,Customer_17,Monitor,Electronics,North,2,293.69,587.38
ORD1902,2025-09-30,Customer_16,Smartphone,Electronics,South,1,634.95,634.95
ORD1398,2025-09-30,Customer_01,Headphones,Electronics,East,6,129.33,775.98
ORD2486,2025-09-30,Customer_17,Smartphone,Electronics,North,6,590.55,3543.3
ORD1824,2025-09-30,Customer_18,Standing Desk,Furniture,West,4,445.95,1783.8
ORD1542,2025-09-30,Customer_03,Smartphone,Electronics,East,7,626.11,4382.77
ORD1624,2025-09-30,Customer_25,Standing Desk,Furniture,North,6,485.04,2910.24
ORD1793,2025-10-01,Customer_20,Printer,Electronics,South,1,268.74,268.74
ORD1543,2025-10-01,Customer_24,Smartphone,Electronics,West,2,636.73,1273.46
ORD1851,2025-10-01,Customer_02,Printer,Electronics,North,4,273.16,1092.64
ORD1166,2025-10-02,Customer_23,Headphones,Electronics,North,4,127.46,509.84
ORD1847,2025-10-02,Customer_11,Laptop,Electronics,South,3,944.77,2834.31
ORD1548,2025-10-02,Customer_10,Standing Desk,Furniture,East,6,447.28,2683.68
ORD2002,2025-10-02,Customer_02,Standing Desk,Furniture,North,2,442.82,885.64
ORD1598,2025-10-02,Customer_09,Notebook Pack,Stationery,West,1,15.98,15.98
ORD1483,2025-10-02,Customer_07,Printer,Electronics,South,3,242.35,727.05
ORD1861,2025-10-02,Customer_20,Monitor,Electronics,North,6,274.64,1647.84
ORD2105,2025-10-03,Customer_14,Smartphone,Electronics,South,7,657.35,4601.45
ORD1494,2025-10-03,Customer_28,Headphones,Electronics,South,6,122.29,733.74
ORD2013,2025-10-03,Customer_15,Headphones,Electronics,South,1,115.85,115.85
ORD1928,2025-10-03,Customer_20,Office Chair,Furniture,North,4,227.97,911.88
ORD1289,2025-10-03,Customer_06,Office Chair,Furniture,East,7,217.75,1524.25
ORD2104,2025-10-04,Customer_03,Headphones,Electronics,South,2,121.15,242.3
ORD1921,2025-10-04,Customer_19,Standing Desk,Furniture,East,5,478.99,2394.95
ORD1173,2025-10-04,Customer_11,Notebook Pack,Stationery,North,5,14.34,71.7
ORD1864,2025-10-05,Customer_19,Printer,Electronics,South,7,279.99,1959.93
ORD1367,2025-10-05,Customer_09,Headphones,Electronics,West,1,113.71,113.71
ORD2282,2025-10-06,Customer_06,Office Chair,Furniture,South,1,208.53,208.53
ORD1170,2025-10-06,Customer_19,Laptop,Electronics,North,1,838.35,838.35
ORD1780,2025-10-06,Customer_02,Monitor,Electronics,West,5,327.46,1637.3
ORD2442,2025-10-06,Customer_21,Monitor,Electronics,North,7,278.86,1952.02
ORD2342,2025-10-06,Customer_15,Laptop,Electronics,West,5,858.73,4293.65
ORD1675,2025-10-06,Customer_13,Notebook Pack,Stationery,East,5,13.65,68.25
ORD1606,2025-10-07,Customer_10,Headphones,Electronics,East,4,111.95,447.8
ORD1673,2025-10-07,Customer_01,Laptop,Electronics,East,4,818.43,3273.72
ORD1321,2025-10-07,Customer_05,Laptop,Electronics,East,4,859.44,3437.76
ORD2436,2025-10-08,Customer_20,Office Chair,Furniture,South,7,199.07,1393.49
ORD1274,2025-10-08,Customer_08,Office Chair,Furniture,West,1,189.25,189.25
ORD1620,2025-10-08,Customer_30,Office Chair,Furniture,East,4,215.15,860.6
ORD1369,2025-10-09,Customer_04,Printer,Electronics,West,4,267.04,1068.16
ORD2494,2025-10-09,Customer_10,Office Chair,Furniture,North,1,213.02,213.02
ORD1190,2025-10-09,Customer_01,Notebook Pack,Stationery,West,7,14.91,104.37
ORD2421,2025-10-09,Customer_30,Monitor,Electronics,East,3,270.56,811.68
ORD1946,2025-10-10,Customer_01,Monitor,Electronics,East,4,319.6,1278.4
ORD1057,2025-10-10,Customer_05,Smartphone,Electronics,South,6,679.13,4074.78
ORD2074,2025-10-10,Customer_10,Office Chair,Furniture,East,7,202.69,1418.83
ORD1324,2025-10-10,Customer_14,Monitor,Electronics,East,6,294.68,1768.08
ORD1711,2025-10-10,Customer_30,Standing Desk,Furniture,West,1,455.53,455.53
ORD1819,2025-10-10,Customer_27,Monitor,Electronics,South,2,289.69,579.38
ORD2161,2025-10-10,Customer_12,Office Chair,Furniture,North,1,189.65,189.65
ORD1110,2025-10-11,Customer_17,Headphones,Electronics,West,1,128.74,128.74
ORD1413,2025-10-11,Customer_03,Smartphone,Electronics,North,7,707.35,4951.45
ORD2357,2025-10-12,Customer_08,Smartphone,Electronics,North,2,651.78,1303.56
ORD1948,2025-10-12,Customer_30,Monitor,Electronics,North,6,302.24,1813.44
ORD1595,2025-10-12,Customer_09,Printer,Electronics,East,2,262.89,525.78
ORD1230,2025-10-12,Customer_26,Office Chair,Furniture,East,4,202.29,809.16
ORD2102,2025-10-12,Customer_06,Monitor,Electronics,North,2,323.84,647.68
ORD2487,2025-10-13,Customer_08,Laptop,Electronics,East,1,878.04,878.04
ORD1225,2025-10-13,Customer_24,Headphones,Electronics,North,5,116.08,580.4
ORD1508,2025-10-15,Customer_02,Headphones,Electronics,East,3,124.85,374.55
ORD1783,2025-10-15,Customer_23,Laptop,Electronics,North,4,878.11,3512.44
ORD2147,2025-10-15,Customer_26,Printer,Electronics,North,1,238.23,238.23
ORD2224,2025-10-16,Customer_24,Office Chair,Furniture,East,7,222.62,1558.34
ORD1735,2025-10-16,Customer_07,Notebook Pack,Stationery,North,7,15.38,107.66
ORD2308,2025-10-16,Customer_25,Office Chair,Furniture,East,6,191.63,1149.78
ORD2170,2025-10-17,Customer_12,Notebook Pack,Stationery,West,5,15.35,76.75
ORD1116,2025-10-17,Customer_19,Laptop,Electronics,North,5,834.48,4172.4
ORD1485,2025-10-17,Customer_01,Smartphone,Electronics,South,1,628.26,628.26
ORD1479,2025-10-17,Customer_24,Laptop,Electronics,West,7,974.52,6821.64
ORD2300,2025-10-17,Customer_09,Printer,Electronics,West,5,255.52,1277.6
ORD2046,2025-10-18,Customer_14,Smartphone,Electronics,West,5,711.3,3556.5
ORD2398,2025-10-18,Customer_03,Laptop,Electronics,North,6,905.25,5431.5
ORD2331,2025-10-18,Customer_09,Notebook Pack,Stationery,West,6,14.4,86.4
ORD2201,2025-10-18,Customer_23,Office Chair,Furniture,East,2,193.08,386.16
ORD1756,2025-10-18,Customer_20,Notebook Pack,Stationery,East,4,15.31,61.24
ORD1183,2025-10-18,Customer_02,Notebook Pack,Stationery,South,5,15.71,78.55
ORD1077,2025-10-19,Customer_25,Smartphone,Electronics,North,3,595.28,1785.84
ORD1235,2025-10-19,Customer_18,Notebook Pack,Stationery,South,2,15.74,31.48
ORD1504,2025-10-19,Customer_01,Headphones,Electronics,West,7,109.05,763.35
ORD1705,2025-10-19,Customer_16,Standing Desk,Furniture,South,4,433.89,1735.56
ORD2056,2025-10-19,Customer_26,Office Chair,Furniture,North,7,201.72,1412.04
ORD1795,2025-10-20,Customer_09,Headphones,Electronics,West,5,122.0,610.0
ORD2482,2025-10-20,Customer_26,Headphones,Electronics,East,7,127.86,895.02
ORD2066,2025-10-20,Customer_26,Monitor,Electronics,East,6,309.74,1858.44
ORD2401,2025-10-20,Customer_04,Smartphone,Electronics,North,6,588.55,3531.3
ORD1996,2025-10-20,Customer_01,Standing Desk,Furniture,South,7,524.58,3672.06
ORD2034,2025-10-20,Customer_13,Laptop,Electronics,North,4,961.13,3844.52
ORD2070,2025-10-20,Customer_03,Notebook Pack,Stationery,North,7,13.94,97.58
ORD1592,2025-10-21,Customer_30,Smartphone,Electronics,South,5,629.68,3148.4
ORD1248,2025-10-21,Customer_05,Printer,Electronics,West,5,279.18,1395.9
ORD2044,2025-10-21,Customer_13,Notebook Pack,Stationery,South,1,15.15,15.15
ORD2031,2025-10-22,Customer_16,Smartphone,Electronics,North,4,694.39,2777.56
ORD2434,2025-10-22,Customer_18,Headphones,Electronics,North,3,114.42,343.26
ORD2247,2025-10-23,Customer_06,Office Chair,Furniture,West,2,229.07,458.14
ORD1660,2025-10-23,Customer_17,Smartphone,Electronics,East,2,713.86,1427.72
ORD2183,2025-10-24,Customer_26,Office Chair,Furniture,North,1,213.53,213.53
ORD1073,2025-10-24,Customer_24,Smartphone,Electronics,North,7,632.35,4426.45
ORD1658,2025-10-24,Customer_11,Laptop,Electronics,West,7,891.94,6243.58
ORD1695,2025-10-25,Customer_20,Headphones,Electronics,South,5,131.38,656.9
ORD2372,2025-10-26,Customer_07,Office Chair,Furniture,South,6,194.02,1164.12
ORD1464,2025-10-26,Customer_11,Laptop,Electronics,West,1,852.42,852.42
ORD1342,2025-10-26,Customer_03,Standing Desk,Furniture,East,7,458.39,3208.73
ORD1034,2025-10-26,Customer_03,Monitor,Electronics,North,2,300.19,600.38
ORD1463,2025-10-26,Customer_02,Office Chair,Furniture,North,4,199.24,796.96
ORD1787,2025-10-27,Customer_01,Notebook Pack,Stationery,North,3,15.16,45.48
ORD1837,2025-10-27,Customer_18,Smartphone,Electronics,South,4,671.56,2686.24
ORD2015,2025-10-27,Customer_05,Printer,Electronics,North,4,285.02,1140.08
ORD1086,2025-10-28,Customer_06,Laptop,Electronics,West,6,901.04,5406.24
ORD1833,2025-10-28,Customer_20,Smartphone,Electronics,West,1,605.91,605.91
ORD2444,2025-10-28,Customer_23,Smartphone,Electronics,West,1,589.85,589.85
ORD1871,2025-10-28,Customer_04,Smartphone,Electronics,South,6,714.61,4287.66
ORD1825,2025-10-28,Customer_28,Laptop,Electronics,West,7,836.35,5854.45
ORD2483,2025-10-28,Customer_02,Laptop,Electronics,East,6,870.58,5223.48
ORD2109,2025-10-29,Customer_10,Laptop,Electronics,East,1,937.63,937.63
ORD1102,2025-10-29,Customer_01,Printer,Electronics,North,2,285.3,570.6
ORD1580,2025-10-29,Customer_27,Laptop,Electronics,North,7,841.4,5889.8
ORD1422,2025-10-29,Customer_19,Printer,Electronics,South,4,248.34,993.36
ORD1486,2025-10-29,Customer_11,Headphones,Electronics,North,6,123.19,739.14
ORD1923,2025-10-29,Customer_13,Smartphone,Electronics,West,3,585.79,1757.37
ORD2321,2025-10-30,Customer_14,Headphones,Electronics,North,3,128.29,384.87
ORD1470,2025-10-30,Customer_07,Notebook Pack,Stationery,East,2,15.38,30.76
ORD1954,2025-10-30,Customer_18,Printer,Electronics,West,7,282.45,1977.15
ORD1905,2025-10-30,Customer_23,Notebook Pack,Stationery,South,1,15.69,15.69
ORD1745,2025-10-31,Customer_30,Headphones,Electronics,South,7,123.67,865.69
ORD1785,2025-10-31,Customer_17,Standing Desk,Furniture,East,1,442.78,442.78
ORD1432,2025-11-01,Customer_07,Printer,Electronics,North,3,274.95,824.85
ORD1364,2025-11-01,Customer_05,Laptop,Electronics,North,2,929.2,1858.4
ORD2289,2025-11-01,Customer_10,Standing Desk,Furniture,South,3,476.45,1429.35
ORD2362,2025-11-01,Customer_15,Headphones,Electronics,East,6,123.5,741.0
ORD2283,2025-11-02,Customer_14,Printer,Electronics,North,6,279.04,1674.24
ORD1149,2025-11-02,Customer_04,Laptop,Electronics,East,6,893.47,5360.82
ORD2203,2025-11-02,Customer_04,Printer,Electronics,North,1,273.45,273.45
ORD1950,2025-11-03,Customer_12,Laptop,Electronics,West,4,811.05,3244.2
ORD1707,2025-11-03,Customer_23,Standing Desk,Furniture,North,3,521.27,1563.81
ORD1468,2025-11-03,Customer_16,Smartphone,Electronics,North,1,589.05,589.05
ORD1158,2025-11-03,Customer_21,Standing Desk,Furniture,South,5,487.13,2435.65
ORD1956,2025-11-03,Customer_16,Office Chair,Furniture,North,7,196.49,1375.43
ORD1460,2025-11-03,Customer_13,Notebook Pack,Stationery,West,3,13.98,41.94
ORD2325,2025-11-04,Customer_12,Smartphone,Electronics,South,6,605.59,3633.54
ORD1667,2025-11-04,Customer_06,Printer,Electronics,West,3,272.81,818.43
ORD1938,2025-11-05,Customer_22,Office Chair,Furniture,North,2,228.65,457.3
ORD1098,2025-11-05,Customer_06,Notebook Pack,Stationery,North,1,14.49,14.49
ORD1343,2025-11-05,Customer_19,Standing Desk,Furniture,North,7,473.19,3312.33
ORD1535,2025-11-05,Customer_03,Smartphone,Electronics,East,4,610.76,2443.04
ORD1383,2025-11-05,Customer_28,Smartphone,Electronics,East,2,629.24,1258.48
ORD1156,2025-11-06,Customer_24,Smartphone,Electronics,East,6,699.67,4198.02
ORD1362,2025-11-06,Customer_02,Smartphone,Electronics,South,6,620.29,3721.74
ORD2120,2025-11-06,Customer_22,Laptop,Electronics,West,1,889.72,889.72
ORD1648,2025-11-06,Customer_30,Monitor,Electronics,East,1,323.66,323.66
ORD1355,2025-11-07,Customer_14,Monitor,Electronics,North,6,326.97,1961.82
ORD2154,2025-11-07,Customer_07,Headphones,Electronics,West,1,114.93,114.93
ORD2172,2025-11-07,Customer_16,Office Chair,Furniture,East,2,204.19,408.38
ORD1818,2025-11-07,Customer_19,Notebook Pack,Stationery,East,2,14.72,29.44
ORD2418,2025-11-07,Customer_22,Printer,Electronics,South,5,279.18,1395.9
ORD1047,2025-11-07,Customer_23,Monitor,Electronics,North,6,285.14,1710.84
ORD1395,2025-11-07,Customer_24,Printer,Electronics,West,1,259.01,259.01
ORD1051,2025-11-08,Customer_06,Smartphone,Electronics,West,4,673.83,2695.32
ORD1649,2025-11-08,Customer_23,Printer,Electronics,South,1,248.39,248.39
ORD1876,2025-11-08,Customer_21,Standing Desk,Furniture,East,2,456.54,913.08
ORD2011,2025-11-08,Customer_27,Printer,Electronics,East,1,261.93,261.93
ORD2139,2025-11-08,Customer_16,Standing Desk,Furniture,North,3,486.02,1458.06
ORD1059,2025-11-09,Customer_09,Notebook Pack,Stationery,West,7,15.61,109.27
ORD2493,2025-11-09,Customer_08,Headphones,Electronics,East,4,129.79,519.16
ORD1652,2025-11-09,Customer_13,Smartphone,Electronics,North,4,646.61,2586.44
ORD2171,2025-11-09,Customer_08,Notebook Pack,Stationery,South,1,16.11,16.11
ORD1205,2025-11-10,Customer_21,Headphones,Electronics,East,3,115.13,345.39
ORD1697,2025-11-11,Customer_13,Standing Desk,Furniture,West,5,465.07,2325.35
ORD1597,2025-11-11,Customer_17,Printer,Electronics,North,3,267.46,802.38
ORD1981,2025-11-11,Customer_03,Notebook Pack,Stationery,North,6,13.5,81.0
ORD2368,2025-11-11,Customer_28,Monitor,Electronics,South,6,277.7,1666.2
ORD1088,2025-11-11,Customer_07,Printer,Electronics,East,1,267.48,267.48
ORD1234,2025-11-11,Customer_18,Office Chair,Furniture,West,1,227.19,227.19
ORD2346,2025-11-11,Customer_02,Printer,Electronics,West,2,282.95,565.9
ORD1831,2025-11-11,Customer_07,Smartphone,Electronics,North,2,681.53,1363.06
ORD2100,2025-11-12,Customer_03,Office Chair,Furniture,North,6,211.33,1267.98
ORD1008,2025-11-12,Customer_19,Smartphone,Electronics,North,5,683.32,3416.6
ORD2402,2025-11-12,Customer_12,Headphones,Electronics,South,4,111.32,445.28
ORD2405,2025-11-12,Customer_27,Smartphone,Electronics,North,5,699.58,3497.9
ORD1233,2025-11-12,Customer_01,Printer,Electronics,South,4,246.31,985.24
ORD1020,2025-11-12,Customer_11,Standing Desk,Furniture,East,2,440.14,880.28
ORD2317,2025-11-13,Customer_13,Standing Desk,Furniture,South,7,451.38,3159.66
ORD2057,2025-11-13,Customer_16,Printer,Electronics,North,3,251.31,753.93
ORD1604,2025-11-14,Customer_28,Printer,Electronics,West,2,276.92,553.84
ORD2378,2025-11-14,Customer_05,Standing Desk,Furniture,East,3,500.4,1501.2
ORD2255,2025-11-15,Customer_10,Laptop,Electronics,East,2,919.71,1839.42
ORD1157,2025-11-15,Customer_30,Standing Desk,Furniture,North,7,442.31,3096.17
ORD1889,2025-11-15,Customer_25,Headphones,Electronics,South,2,130.32,260.64
ORD2296,2025-11-15,Customer_14,Headphones,Electronics,South,3,120.47,361.41
ORD1641,2025-11-16,Customer_28,Monitor,Electronics,West,3,303.78,911.34
ORD1397,2025-11-16,Customer_29,Smartphone,Electronics,West,7,650.83,4555.81
ORD1442,2025-11-16,Customer_14,Smartphone,Electronics,West,5,662.38,3311.9
ORD2209,2025-11-16,Customer_19,Monitor,Electronics,West,7,306.97,2148.79
ORD1885,2025-11-16,Customer_13,Notebook Pack,Stationery,West,4,15.84,63.36
ORD1323,2025-11-16,Customer_20,Monitor,Electronics,West,4,312.24,1248.96
ORD1803,2025-11-17,Customer_01,Monitor,Electronics,West,4,290.13,1160.52
ORD1215,2025-11-17,Customer_08,Headphones,Electronics,East,4,112.65,450.6
ORD1726,2025-11-17,Customer_04,Notebook Pack,Stationery,East,5,13.91,69.55
ORD2177,2025-11-17,Customer_22,Smartphone,Electronics,West,4,660.15,2640.6
ORD1500,2025-11-17,Customer_02,Laptop,Electronics,North,5,849.27,4246.35
ORD2151,2025-11-17,Customer_16,Standing Desk,Furniture,West,4,474.71,1898.84
ORD1392,2025-11-17,Customer_24,Headphones,Electronics,East,3,118.61,355.83
ORD1291,2025-11-18,Customer_14,Headphones,Electronics,South,5,108.4,542.0
ORD1133,2025-11-18,Customer_03,Standing Desk,Furniture,North,3,458.04,1374.12
ORD2200,2025-11-18,Customer_21,Monitor,Electronics,East,4,319.42,1277.68
ORD2150,2025-11-18,Customer_10,Headphones,Electronics,North,7,129.2,904.4
ORD1212,2025-11-18,Customer_11,Printer,Electronics,North,3,265.82,797.46
ORD1739,2025-11-19,Customer_25,Monitor,Electronics,East,4,303.89,1215.56
ORD2256,2025-11-19,Customer_10,Smartphone,Electronics,South,6,603.57,3621.42
